opis_id,name,address,city,state,rack_id,retail_price,latitude,longitude,geocode_quality
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.22408,-97.76853,ADDRESS
7310,AAA HOSPITALITY,"I-55, EXIT 220",Tillatoba,MS,435,2.784,33.96822,-89.81448,ADDRESS
6180,Circle #4703923,"I-24, EXIT 180B & US-27",Chattanooga,TN,285,2.78566666,35.01898,-85.29468,INTERSECTION
69487,CIRCLE K #2742034,"I-35, EXIT 176",Schertz,TX,740,2.794,29.61189,-98.26406,INTERSECTION
4690,PWI #401,"I-20 & I-30, EXIT 1B",Aledo,TX,630,2.799,32.72085,-97.54003,INTERSECTION
66824,STRIPES #42435,US-87/US-277,San Angelo,TX,740,2.799,31.39387,-100.43219,INTERSECTION
64058,DELTA TOWN TRUCK STOP,"I-10, EXIT 4",Vinton,LA,690,2.799,30.15283,-93.64193,INTERSECTION
65690,CIRCLE G TRUCK STOP,US-183 & SR-97,Gonzales,TX,595,2.799,29.47394,-97.44483,INTERSECTION
68368,AKAL TRAVEL CENTER,I-80 EX 360,Waco,NE,413,2.799,45.53225,-122.6621,ADDRESS
3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799,30.65129,-97.67929,ADDRESS
68213,CADOO MILLS,"I-30/US-67, EXIT 87 & FM-1903",Caddo Mills,TX,253,2.80066666,33.01312,-96.21535,POINT
69633,ONE9 EXPRESS FUEL,"I-10, EXIT 42 & FM-1110",Clint,TX,640,2.80233333,31.59587,-106.19018,POINT
66800,CIRCLE K #2743950,I-35,San Antonio,TX,740,2.804,29.43851,-98.47651,STREET
64393,TEX-BEST #505,"I-35, EXIT 183",New Braunfels,TX,740,2.80566666,29.68979,-98.11237,ADDRESS
70040,TEX BEST #503,"I-35, EXIT 215 & CR-210",Kyle,TX,595,2.80566666,29.98703,-97.87327,ADDRESS
65738,CIRCLE K #2741499,SR-35 & FM-1069,Rockport,TX,625,2.80566666,28.02937,-97.08285,INTERSECTION
71108,Stuckeyâ€™s Travel Center West,"I-10, EXIT 819 & FM-1663",Anahuac,TX,610,2.80733333,29.83763,-94.58457,POINT
72774,STUCKEYS TRAVEL CENTER,I-10 EXIT 451,Orange,TX,610,2.80733333,30.11822,-93.82809,POINT
4463,QUIKTRIP #7901,"I-20, EXIT 556 & US-69",Lindale,TX,710,2.80733333,32.52114,-95.41079,ADDRESS
64558,MR FUEL #1203,"I-20, EXIT 129",Meridian,MS,705,2.81233333,32.34571,-88.79901,INTERSECTION
65721,Paradise RV & Truck Park,US-287/US-81,Alvord,TX,770,2.81566666,33.34981,-97.69707,ADDRESS
69962,LUFKIN TRAVEL PLAZA,US-59 & CR-819,Lufkin,TX,618,2.81566666,31.34338,-94.69174,ADDRESS
68256,EXTRA MILE TRUCK STOP,I-30 EXIT 208,Hooks,TX,723,2.81733333,33.47334,-94.29729,INTERSECTION
72899,RACEWAY #7002,US 79 & 59,Carthage,TX,766,2.82066666,32.17112,-94.32295,ADDRESS
66844,CIRCLE K #2706984,US-77 & CR-1356,Kingsville,TX,625,2.82233333,27.52161,-97.84048,ADDRESS
71929,STUCKEYS TRAVEL CENTER,I-10 & FM-365,Beaumont,TX,610,2.824,30.08459,-94.13641,ADDRESS
72634,MURPHY USA #7827,US-385 & US-60,Hereford,TX,585,2.829,34.81357,-102.40113,ADDRESS
72758,CEFCO #1117,I-20 EXIT 617,Marshall,TX,766,2.83233333,32.4908,-94.3641,INTERSECTION
70651,WALBURG TRAVEL CENTER,"I-35, EXIT 266",Georgetown,TX,595,2.83233333,30.64738,-97.68286,ADDRESS
71075,TEXAS TRAVEL CENTER,"I-35, EXIT 277",Jarrell,TX,595,2.83233333,30.82958,-97.60179,INTERSECTION
67313,Majors 660 Diboll Truck Plaza,US-59,Diboll,TX,610,2.83233333,31.14183,-94.80735,STREET
60554,CEFCO #2070,"I-27, EXIT 49",Plainview,TX,700,2.83233333,34.22095,-101.72359,STREET
72695,Quiktrip #7906,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.83733333,32.4908,-94.3641,POINT
1163,SHORT STOP #13,US-54,Emporia,KS,553,2.839,38.4056,-96.18016,CITY
3970,EXXON - Pilot #1293,"I-30, EXIT 61",Garland,TX,630,2.84233333,32.84509,-96.58223,ADDRESS
70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844,29.68533,-98.12604,ADDRESS
68875,SHEETZ #512,"I-40, EXIT 203 & SR-66",Kernersville,NC,65,2.844,36.12097,-80.06955,ADDRESS
68260,ALVARADO MARKET STATION,"I-35W, EXIT 26A & US-67",Alvarado,TX,637,2.844,32.42112,-97.22942,POINT
66720,MOUNTAIN ENERGY #126,"I-26, EXIT 13",Hendersonville,NC,210,2.84566666,35.29462,-82.40467,POINT
71902,MURPHY EXPRESS #8928,FM-1472,Laredo,TX,693,2.84566666,27.65293,-99.61872,STREET
61684,WOODYS FOOD MART,"I-45 & SR-7, EXIT 164",Centerville,TX,670,2.84566666,31.25798,-95.97941,ADDRESS
72816,QUIKTRIP #7914,I-27 EXIT 117,Amarillo,TX,585,2.84566666,35.18474,-101.84069,ADDRESS
71465,ALLSUPS CONVENIENCE STORE #2173,US-20,Sweetwater,TX,575,2.84566666,42.47156,-71.04923,ADDRESS
66425,CLARK OIL #31,"I-10, EXIT 44",Biloxi,MS,620,2.849,30.45048,-88.9376,INTERSECTION
72951,DK,SR-36,Abilene,TX,575,2.849,32.43656,-99.72138,STREET
73090,Quiktrip #1148,I-26 EXIT 53,Flat Rock,NC,210,2.849,35.29462,-82.40467,INTERSECTION
69964,SHEETZ #621,"I-77 & US-70, Exit 49A",Statesville,NC,46,2.849,35.76898,-80.86267,INTERSECTION
73035,QUIKTRIP #7909,US-10,El Paso,TX,640,2.849,31.75916,-106.48749,CITY
71298,QUIKTRIP #1923,"I-45, EXIT 229",Corsicana,TX,641,2.849,32.11319,-96.44391,ADDRESS
69084,TIGER MART #79,SR-287 & FM-664,Waxahachie,TX,630,2.849,32.41423,-96.87359,ADDRESS
72819,QUIKTRIP #7925,I-69W,Laredo,TX,693,2.85066666,26.19927,-98.30249,ADDRESS
63512,SPEEDWAY #7929,"I-40, EXIT 208",Colfax,NC,65,2.854,36.09357,-80.00104,INTERSECTION
72982,SUNOCO,I-10 & SR-328,Breaux Bridge,LA,730,2.85566666,30.27658,-91.89711,ADDRESS
70696,DK #11822,I-20 EXIT 131,Midland,TX,612,2.85733333,31.97382,-102.06937,ADDRESS
72594,Quiktrip #7900,I-30 & FM-989,Texarkana,TX,766,2.85733333,33.41582,-94.12243,ADDRESS
73074,RACETRAC #2641,HWY 59 & FM 989,Texarkana,TX,723,2.85733333,33.38827,-94.10907,INTERSECTION
174,Hop-In Food Stores,US-59 & SR-224,Nacogdoches,TX,618,2.859,31.56236,-94.68007,ADDRESS
71973,SHEETZ #703,I-40 & US-70,Garner,NC,177,2.859,35.70505,-78.60976,STREET
73131,Sheetz #838,"I-85, Exit 71",Salisbury,NC,46,2.859,35.60815,-80.52125,INTERSECTION
73112,SHEETZ #831,I-26 EXIT 44 & US 25,Hendersonville,NC,210,2.859,35.3983,-82.50477,POINT
67242,SPEEDWAY #6940,"I-77, EXIT 85 & SR-268",Elkin,NC,65,2.859,36.24811,-80.85182,ADDRESS
61210,SHEETZ #548,US-29,Greensboro,NC,65,2.859,36.02384,-79.81488,STREET
3522,SUNMART #308,US-59,Livingston,TX,610,2.859,30.78842,-94.88526,STREET
67643,QUALITY MART #62,I-77 EXIT 82,Jonesville,NC,65,2.859,36.23599,-80.81659,INTERSECTION
72444,SHEETZ #597,I-40 Exit 126,Hickory,NC,46,2.859,35.70946,-81.29853,INTERSECTION
68315,SHELL,"I-40, EXIT 200 & SR-99",Seminole,OK,483,2.859,35.22465,-96.67108,ADDRESS
68253,KENT KWIK #262,"CR-18/I-20, EXIT 80",Monahans,TX,710,2.859,31.57342,-102.89766,INTERSECTION
69750,CIRCLE K #2704041,"I-35, EXIT 183",New Braunfels,TX,740,2.859,29.68979,-98.11237,ADDRESS
71668,7-ELEVEN #41572,I-77 & US-70,Statesville,NC,46,2.859,35.75887,-80.82415,STREET
71936,QUIKTRIP #7907,I-44 EXIT 1D,Wichita Falls,TX,770,2.859,33.93173,-98.51639,INTERSECTION
61254,7-ELEVEN #36075,"I-77, EXIT 65 & SR-901",Union Grove,NC,46,2.859,36.05218,-80.82243,ADDRESS
52430,CHEVRON FOOD MART,"I-75, EXIT 350 & SR-2",Ringgold,GA,285,2.859,40.71104,-94.23469,ADDRESS
72907,QUIKTRIP #7913,"I-20, EXIT 20 & SR-18",Monahans,TX,710,2.859,31.60886,-102.84047,POINT
72872,QUIKTRIP #7926,US 59 & SR 20,Laredo,TX,693,2.859,27.67035,-99.11726,STREET
72706,Sheetz #790,I-77 EXIT 100,Mount Airy,NC,65,2.859,30.04926,-90.63585,CITY
71060,CIRCLE K #2701537,"I-77, EXIT 100 & SR-89",Mount Airy,NC,65,2.859,36.49936,-80.60685,ADDRESS
72975,SHEETZ #804,"I-95, Exit 41",Hope Mills,NC,63,2.859,34.93623,-78.92741,INTERSECTION
65686,CEFCO #2004,"I-35 , EXIT 499",Vernon,TX,770,2.86066666,34.15351,-99.28445,CITY
64374,CEFCO #2001,US-287 & FM-369,Iowa Park,TX,770,2.864,33.94767,-98.6032,STREET
72773,RaceTrac #2626,I-20 Exit 472,Dallas,TX,630,2.864,32.64284,-96.82953,ADDRESS
68848,CIRCLE K #2741328,"I-35, EXIT 328 & FM-2063",Hewitt,TX,765,2.86566666,31.46459,-97.19095,ADDRESS
66504,COUNTRY BOYS COUNTRY STORE,"I-10, EXIT 813",Hankamer,TX,610,2.86566666,29.85972,-94.62699,CITY
65678,ONE9 #1300,US-287 & SR-34,Ennis,TX,630,2.869,32.32776,-96.6235,ADDRESS
67746,STRIPES #40598,I-2/US-83,Mission,TX,639,2.869,26.19832,-98.30435,STREET
68211,CEFCO #2005,"I-40, EXIT 73",Amarillo,TX,585,2.869,35.23993,-101.61949,ADDRESS
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell,TX,637,2.87066666,32.71607,-96.32139,ADDRESS
69228,QUIKTRIP #993,"I-20, EXIT 501 & SR-34",Terrell,TX,630,2.87066666,32.73228,-96.27574,ADDRESS
65021,OPELOUSAS 190 TRUCK STOP,US-190,Opelousas,LA,600,2.87066666,30.53442,-92.09389,STREET
60787,MARATHON,"I-20, EXIT 11",Lithia Springs,GA,48,2.87233333,33.77133,-84.63972,STREET
72558,Circle K #4703975,SR-109 & US-70,Lebanon,TN,460,2.87233333,36.21231,-86.28918,ADDRESS
63516,SHEETZ #701,"I-81, EXIT 273",Mount Jackson,VA,60,2.874,38.75938,-78.63703,INTERSECTION
71814,TEX-BEST #531,US-90,Uvalde,TX,740,2.874,29.3184,-99.46301,STREET
72753,QUIKTRIP #7908,I-40 EXIT 73,Amarillo,TX,585,2.874,35.23993,-101.61949,ADDRESS
69321,CIRCLE K #2741546,US-90,Gonzales,TX,747,2.87566666,29.6916,-97.29409,STREET
65641,ALLSUPS CONVENIENCE STORE #2331,I-20 & FM 600,Abilene,TX,575,2.87566666,32.45906,-99.85592,ADDRESS
68916,YESWAY #1075,"I-20, EXIT 278",Tye,TX,575,2.87566666,32.45969,-99.8684,ADDRESS
64171,CIRCLE K #2723130,"I-40, EXIT 364",Warsaw,NC,245,2.87566666,34.9885,-78.13144,INTERSECTION
71686,Allsups #2391,I-20 Exit 269,Merkel,TX,575,2.87566666,32.46818,-99.99438,ADDRESS
72148,IRON HORSE TRAVEL CENTER,I-20 EXIT 270 & FM-1235,Merkel,TX,575,2.87566666,32.46819,-99.99446,ADDRESS
52566,YUMM,"I-35, EXIT 8",Laredo,TX,598,2.87566666,27.61751,-99.49178,INTERSECTION
71270,QUIKTRIP #7904,I-20 EXIT 285,Abilene,TX,575,2.87566666,32.45968,-99.86754,ADDRESS
71359,ALLSUPS CONVENIENCE STORE #2350,"I-20, EXIT 285 & US-83",Abilene,TX,575,2.87566666,32.45968,-99.86754,ADDRESS
66645,ALLSUPS #2390,"I-20/US-84, EXIT 270",Merkel,TX,575,2.87566666,32.46925,-99.99064,INTERSECTION
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.45773,-99.87066,CITY
72320,THORNTONS #616,SR-265,Lebanon,TN,460,2.87566666,36.12088,-86.36713,STREET
71210,RACETRAC #2515,I-820 & BUS-287,Fort Worth,TX,630,2.87733333,32.83098,-97.37697,STREET
65868,7-ELEVEN #36073,"I-77, EXIT 54 & US-21",Statesville,NC,46,2.879,35.84588,-80.85905,POINT
69884,AKAL TRAVEL CENTER,"I-40, EXIT 267 & SR-379",Santa Rosa,NM,721,2.879,34.97637,-104.98708,POINT
63575,OKEMAH TRAVEL CENTER,"I-40, EXIT 221 (ST 27)",Okemah,OK,483,2.879,35.42187,-96.30399,INTERSECTION
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.56123,-102.99647,STREET
5064,CLARK OIL #44,"I-59, EXIT 97",Laurel,MS,620,2.879,31.69489,-89.1171,INTERSECTION
67666,5 STAR TRUCK STOP,"I-44, EXIT 137",Oklahoma City,OK,483,2.879,35.29894,-97.59911,STREET
3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879,35.33894,-97.49234,ADDRESS
67401,QUIKTRIP #973,"I-45, EXIT 272",Hutchins,TX,630,2.88233333,32.64615,-96.70574,ADDRESS
72652,Quiktrip #4148,I-35 & GRAND AVE PKWY,Pflugerville,TX,595,2.88233333,30.47211,-97.64118,ADDRESS
72321,Thorntons #617,I-24 Exit 64,La Vergne,TN,460,2.88233333,35.99469,-86.59591,INTERSECTION
72877,QUIKTRIP #7177,"I-10, EXIT 15A",Theodore,AL,715,2.88233333,30.57917,-88.1738,INTERSECTION
66868,STRIPES #40604,US-83,Mission,TX,639,2.88233333,26.23405,-98.37696,STREET
72587,Allsups Convenience #2416,I-20 EXIT 244 AND HWY 70,Sweetwater,TX,575,2.884,32.51812,-100.37883,ADDRESS
1905,LUCKY TRUCK STOP,US-82,Whitesboro,TX,630,2.88566666,33.67486,-96.88912,STREET
70579,Exxon/One9 #1338,I-35 & CR-372,Jarrell,TX,765,2.88566666,30.8389,-97.59859,ADDRESS
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666,31.06978,-97.45924,ADDRESS
73065,RACETRAC #2631,"I-75, EXIT 285 & US-41/SR-3",Emerson,GA,193,2.88733333,34.11203,-84.74976,ADDRESS
63887,QUIKTRIP #757,"I-79/SR-401, EXIT 306 & SR-140",Adairsville,GA,193,2.88733333,34.38011,-84.91385,INTERSECTION
52635,E EXPRESS at MLK,"I-40 & I-35, EXIT 127",Oklahoma City,OK,483,2.889,35.33808,-97.49105,ADDRESS
64343,Allsup's Marketplace #2411,US-67,Hawley,TX,575,2.889,30.36756,-98.95214,ADDRESS
70245,YESWAY #1168,US-287 & CR-368,Iowa Park,TX,770,2.889,33.96619,-98.6703,ADDRESS
71346,ALLSUPS CONVENIENCE STORE #2094,US-277 & US-83,Abilene,TX,575,2.889,32.34558,-99.74191,ADDRESS
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889,29.59883,-97.9593,ADDRESS
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.02641,-85.36843,INTERSECTION
69137,CIRCLE K #2741564,"I-35/US-77, EXIT 338B",Waco,TX,765,2.889,31.55538,-97.12081,ADDRESS
71347,ALLSUPS CONVENIENCE STORE #2128,"I-20, EXIT 301 & CR-276",Clyde,TX,575,2.889,32.41531,-99.50625,ADDRESS
67115,CIRCLE K #3912,"I-24/SR-27, EXIT 155 & SR-28",Jasper,TN,285,2.889,35.0469,-85.63243,ADDRESS
64533,SHELL,US-287/US-81 & CR-718,Haslet,TX,637,2.89066666,32.98026,-97.42586,STREET
69858,TEX-BEST #528,US-181,Elmendorf,TX,740,2.89233333,29.27582,-98.32393,STREET
4233,QUIKTRIP #7220,"I-20, EXIT 8",Shreveport,LA,745,2.89233333,32.44686,-93.90337,INTERSECTION
70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333,32.83098,-97.37697,STREET
71858,QUIKTRIP #7224,"I-20, EXIT 112",West Monroe,LA,719,2.89233333,32.51081,-92.19563,INTERSECTION
71851,PWI #164,I-35/US-77 & FM-3115,Abbott,TX,765,2.89233333,31.83908,-97.0904,ADDRESS
71325,QUIKTRIP #7223,"I-20, EXIT 23 & SR-782-2",Bossier City,LA,745,2.89233333,32.52767,-93.67758,INTERSECTION
70665,POCO LOCO MARKET,I-35 EXIT 219,Buda,TX,595,2.89233333,30.07667,-97.82534,INTERSECTION
71621,TOOT N TOTUM #127,"I-27, Exit 49B",Plainview,TX,585,2.89566666,34.18214,-101.74997,INTERSECTION
65659,ALLSUPS CONVENIENCE STORE #2169,US-287,Chillicothe,TX,770,2.89566666,34.25623,-99.51385,STREET
65198,CIRCLE K #2723437,US-49,Florence,MS,760,2.89566666,32.11056,-90.05744,STREET
68907,QUIKTRIP #943,"I-35E, EXIT 405 & US-77",Waxahachie,TX,630,2.89566666,32.36373,-96.85677,POINT
71704,QUIKTRIP #962,"I-30, Exit 61A",Garland,TX,630,2.89733333,32.85123,-96.56697,STREET
65381,NATIVE PRIDE,"I-90, EXIT 58 & US-20",Irving,NY,38,2.899,42.5677,-79.10476,ADDRESS
65287,AM ENERGY,"I-80, EXIT 248",Overton,NE,330,2.899,40.69173,-99.53443,INTERSECTION
7213,SENECA ONE STOP,"I-90, EXIT 58",Irving,NY,38,2.899,42.54814,-79.11141,INTERSECTION
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,31.88515,-97.08453,ADDRESS
69097,CIRCLE K #2741192,"I-30, EXIT 42B & SR-180",Dallas,TX,630,2.899,32.84683,-96.57786,ADDRESS
52367,DOSWELL TRUCK STOP,"I-95, EXIT 98 & SR-30",Doswell,VA,180,2.899,37.84534,-77.45239,ADDRESS
61763,ALLSUPS CONVENIENCE STORE #2283,"I-20, EXIT 73",Wickett,TX,710,2.899,31.56123,-102.99647,STREET
71116,CEFCO #101,US-59 & SR-49,Jefferson,TX,766,2.899,32.76188,-94.34855,ADDRESS
67423,FIRELAKE GRAND TRAVEL PLAZA,"I-40, EXIT 178 & SR-102",Shawnee,OK,483,2.899,35.3719,-96.9209,ADDRESS
69341,CIRCLE K #2741067,"I-410/US-281, EXIT 41",San Antonio,TX,740,2.899,29.52036,-98.49241,STREET
424,E EXPRESS,"I-40, EXIT 166",Choctaw,OK,483,2.899,35.39044,-97.25928,INTERSECTION
1672,HANA TRAVEL PLAZA,"I-40, EXIT 77",Amarillo,TX,585,2.899,35.18712,-101.97347,POINT
70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899,30.92894,-95.37387,STREET
72894,Allsups Convenience Store #2458,US-287 & FM-1655,Alvord,TX,630,2.899,33.37335,-97.6921,ADDRESS
61149,CEFCO #501,US-45,Lauderdale,MS,705,2.899,32.51433,-88.53853,STREET
64406,Main Street Market,SR-84 & FM-73,Prairie Hill,TX,765,2.899,31.65481,-96.79025,STREET
71805,RACETRAC #2583,I-24E,La Vergne,TN,460,2.899,35.48458,-86.07254,ADDRESS
69643,Tex-Best #524,SR-44 E,Alice,TX,625,2.899,27.74915,-98.0719,STREET
72011,CEFCO #107,US 190,Lampasas,TX,595,2.899,31.05056,-98.10239,STREET
63805,TEX-BEST #519,US-281 & US-281 BUS & CR-1930,Alice,TX,625,2.899,27.70904,-98.08595,ADDRESS
72184,MACS 33,US-49,Florence,MS,620,2.899,32.11056,-90.05744,STREET
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,42.56806,-79.10419,ADDRESS
52548,Henderson Fuel Mart,"I-80, EXIT 342",Henderson,NE,350,2.899,40.82104,-97.81249,INTERSECTION
66155,7-ELEVEN #36575,"I-35, EXIT 248",Pflugerville,TX,595,2.899,30.44215,-97.66804,INTERSECTION
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.9698,-96.33163,ADDRESS
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,30,2.899,34.62859,-82.39122,INTERSECTION
67138,Kum N Go #0561,US-65 & SR-744,Springfield,MO,535,2.899,37.2009,-93.26202,ADDRESS
69947,THORNTONS #607,I-24 EXIT 62 & SR-171,Antioch,TN,460,2.899,36.01337,-86.62069,INTERSECTION
4222,Circle K #4703906,"I-24, EXIT 24 & SR-49",Pleasant View,TN,460,2.899,36.40509,-87.0313,INTERSECTION
70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899,33.21139,-97.57812,STREET
71981,SHEETZ #488,US-13 & US-264,Greenville,NC,205,2.899,35.61625,-77.3918,ADDRESS
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.69363,-90.45033,POINT
68215,COWBOY TRAVEL PLAZA,"I-10, EXIT 833",Hamshire,TX,610,2.899,29.88095,-94.33099,INTERSECTION
70898,QUARLES #4303,"I-81 EXIT 243, US-11",Harrisonburg,VA,60,2.899,38.40439,-78.90544,POINT
66529,7-ELEVEN #36076,"I-77, EXIT 73 & US-421",Hamptonville,NC,65,2.899,36.12379,-80.81989,INTERSECTION
72766,QUIKTRIP #1873,US 287 33.054731932354194,Rhome,TX,630,2.899,33.03576,-97.45284,STREET
72289,SUNOCO,SR-12 & FM-1136,Orange,TX,610,2.899,30.19297,-93.89606,INTERSECTION
70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,575,2.899,32.41207,-100.85828,ADDRESS
71114,SHEETZ #672,"I-95, EXIT 11B & SR-606",Woodford,VA,180,2.899,38.13258,-77.51692,STREET
72808,Allsups Convenience #2463,US-377,Aubrey,TX,630,2.899,33.29684,-96.98381,STREET
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,630,2.899,33.21698,-97.77361,STREET
36,SHENANDOAH TRUCK CENTER,"I-81, EXIT 273 & SR-703/SR-292",Mount Jackson,VA,60,2.899,38.76097,-78.6313,ADDRESS
4618,OUTPOST TRAVEL CENTER,"I-20, EXIT 5 & US-80",Greenwood,LA,745,2.899,40.66526,-73.99827,ADDRESS
7379,KEYSTOP TRAVEL CENTER,"I-65, EXIT 2 & US-31W",Franklin,KY,460,2.899,36.66915,-86.55319,POINT
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,35.01645,-85.38549,INTERSECTION
70895,QUARLES #4011/SHELL,I-95 EXIT 118,Woodford,VA,180,2.899,38.12862,-77.5129,INTERSECTION
65221,CEFCO #544,"I-55/US-51, EXIT 81",Terry,MS,760,2.899,32.1305,-90.28765,INTERSECTION
66817,JOLLY TRUCK STOP,US-82/US-287,Wichita Falls,TX,770,2.899,33.95231,-98.57931,STREET
64106,RAPID ROBERTS #122,SR-43,Joplin,MO,277,2.899,37.11817,-94.51036,STREET
64112,RAPID ROBERTS #123,"I-44, EXIT 80",Springfield,MO,535,2.899,37.25018,-93.26638,INTERSECTION
5927,HARRISONBURG TRAVEL CENTER,"I-81, EXIT 243 & US-11",Harrisonburg,VA,185,2.899,38.40439,-78.90544,POINT
69041,SPEEDWAY #7960,US-258/US-13,Farmville,NC,205,2.899,35.53389,-77.60404,INTERSECTION
70960,QUARLES #4962,"I-81, EXIT 222, US-250",Staunton,VA,185,2.899,38.15648,-79.0754,ADDRESS
65667,ALLSUPS CONVENIENCE STORE #2103,US-287/US-81,Decatur,TX,630,2.899,33.23448,-97.59662,ADDRESS
73048,ALLSUPS CONVENIENCE STORE #2473,US-287,Bowie,TX,630,2.899,33.54569,-97.85015,STREET
72771,RACETRAC #2635,I-85 EXIT 44A,Greenville,SC,30,2.899,34.816,-82.32777,STREET
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.4908,-94.3641,POINT
60513,CIRCLE K #2723873,US-17,Georgetown,SC,42,2.899,33.37059,-79.27869,STREET
52535,PWI #115,"I-45, EXIT 178",Buffalo,TX,765,2.899,31.46073,-96.0844,INTERSECTION
7230,DEMING TRUCK STOP,"I-10, EXIT 81",Deming,NM,640,2.899,32.26733,-107.78184,INTERSECTION
71853,Landmark Travel Center,I-20 EXIT 301,Clyde,TX,575,2.90066666,32.4134,-99.49979,ADDRESS
71663,Allsups #2388,I-27 & SR-217,Canyon,TX,585,2.90066666,34.97979,-101.91217,INTERSECTION
71576,RACETRAC #2429,SR-161,Irving,TX,630,2.90066666,32.86528,-97.00318,STREET
69703,CIRCLE K #2741831,"I-35, EXIT 8B & SR-20",Laredo,TX,693,2.90233333,27.67039,-99.46935,POINT
68994,SHORT STOP #25,US-36 & SR-15,Washington,KS,316,2.90233333,39.81338,-97.049,ADDRESS
71329,SPEEDWAY #1439,I-20 Exit 100,Mc Calla,AL,615,2.90233333,33.3365,-86.99669,ADDRESS
73029,One9 #1417,I-35 Exit 323,Lorena,TX,765,2.90233333,31.37669,-97.21462,POINT
6307,QUIKTRIP #608,"I-70, MID RIVERS MALL",Saint Peters,MO,540,2.904,38.79712,-90.62043,ADDRESS
65691,CIRCLE K #2704037,US-90/SR-97 & US-183,Gonzales,TX,595,2.904,29.69463,-97.30322,ADDRESS
65162,Petro Mart #15,I-270 EXIT 33,Saint Louis,MO,540,2.904,38.69363,-90.45033,POINT
70437,Thorntons #155,"SR-1020 N, & SR1065 E",Louisville,KY,415,2.90566666,38.12729,-85.74721,ADDRESS
69423,FAST MARKET #4574,SR-375 & CR-258,El Paso,TX,640,2.90566666,31.90822,-106.59791,ADDRESS
61595,CORNER MART 3338,"I-85, EXIT 44",Greenville,SC,30,2.907,34.816,-82.32777,STREET
67855,FAS MART #5262,"I-64, EXIT 94 & SR-1958/SR-2888",Winchester,KY,410,2.90733333,37.97984,-84.1999,ADDRESS
72132,GO TIME 4,I-64 Exit 94 & SR-1958,Winchester,KY,410,2.90733333,38.01202,-84.20818,INTERSECTION
68347,ENERGY EXPRESS TRAVEL CENTER,I-70 EXIT 247,Saint Louis,MO,540,2.909,38.67457,-90.2056,INTERSECTION
4025,BP,"I-85, EXIT 21 & US-178",Anderson,SC,30,2.909,34.57964,-82.69189,POINT
71335,ALLSUPS CONVENIENCE STORE #2367,"I-27/US-87, EXIT 49B & US-70",Plainview,TX,585,2.909,34.18214,-101.74997,POINT
70207,PILOT TRAVEL CENTERS #1344,I-20 EXIT 425,Fort Worth,TX,630,2.909,32.68117,-97.39341,STREET
68314,Refuel #313,US-183 & SR-29,Liberty Hill,TX,595,2.909,30.65337,-97.87553,INTERSECTION
65587,HOT SPOT #2022,US-25/US-76,Honea Path,SC,30,2.909,34.44718,-82.39328,ADDRESS
70784,CIRCLE K #2723046,"I-95, EXIT 41 & SR-59/CR2252",Hope Mills,NC,63,2.909,34.9373,-78.92207,INTERSECTION
68856,KWIK N EZ #1,"I-40, EXIT 265",Checotah,OK,645,2.909,35.45801,-95.53399,INTERSECTION
69959,BISCUIT HILL TRAVEL PLAZA,"I-40, EXIT 192",Shawnee,OK,483,2.909,35.3719,-96.9209,ADDRESS
72009,CEFCO #1059,SR-274,Kemp,TX,641,2.909,32.37548,-96.24106,STREET
72519,CIRCLE K #2723050,SR-59,Hope Mills,NC,205,2.909,34.9779,-78.95557,STREET
66893,ONE9 #1291,US-287 & CR-174,Bowie,TX,770,2.91233333,38.96097,-76.74047,CITY
71171,TEXSTAR TRAVEL CENTER,I-35 EXIT 302,Temple,TX,765,2.91233333,31.12181,-97.3516,POINT
